feature,importance
"GEO.display-label_Jackson County, Kentucky",4.0681045539895197e-07
"GEO.display-label_Jackson County, Ohio",0.0
"GEO.display-label_Jackson County, West Virginia",0.0
"GEO.display-label_James City County, Virginia",0.0
"GEO.display-label_Jefferson County, Kentucky",0.0
"GEO.display-label_Jefferson County, Ohio",0.0
"GEO.display-label_Jefferson County, Pennsylvania",0.0
"GEO.display-label_Jefferson County, West Virginia",0.0
"GEO.display-label_Jessamine County, Kentucky",0.0
"GEO.display-label_Johnson County, Kentucky",0.0
"GEO.display-label_Juniata County, Pennsylvania",0.0
"GEO.display-label_Kanawha County, West Virginia",0.0
"GEO.display-label_Kenton County, Kentucky",0.0
"GEO.display-label_King George County, Virginia",0.0
"GEO.display-label_King William County, Virginia",0.0
"GEO.display-label_Knott County, Kentucky",0.0
"GEO.display-label_Knox County, Kentucky",0.0
"GEO.display-label_Knox County, Ohio",0.0
"GEO.display-label_Lackawanna County, Pennsylvania",0.0
"GEO.display-label_Lake County, Ohio",0.0
"GEO.display-label_Lancaster County, Pennsylvania",0.0
"GEO.display-label_Lancaster County, Virginia",0.0
"GEO.display-label_Larue County, Kentucky",0.0
"GEO.display-label_Laurel County, Kentucky",5.084185799952918e-06
"GEO.display-label_Lawrence County, Kentucky",0.0
"GEO.display-label_Lawrence County, Ohio",0.0
"GEO.display-label_Lawrence County, Pennsylvania",0.0
"GEO.display-label_Lebanon County, Pennsylvania",0.0
"GEO.display-label_Lee County, Kentucky",0.0
"GEO.display-label_Lee County, Virginia",0.0
"GEO.display-label_Lehigh County, Pennsylvania",0.0
"GEO.display-label_Leslie County, Kentucky",0.0
"GEO.display-label_Letcher County, Kentucky",0.0
"GEO.display-label_Lewis County, Kentucky",0.0
"GEO.display-label_Lewis County, West Virginia",0.0
"GEO.display-label_Licking County, Ohio",0.00024849852721287524
"GEO.display-label_Lincoln County, Kentucky",0.0
"GEO.display-label_Livingston County, Kentucky",0.0
"GEO.display-label_Logan County, Kentucky",0.0
"GEO.display-label_Logan County, Ohio",0.0
"GEO.display-label_Logan County, West Virginia",0.0
"GEO.display-label_Lorain County, Ohio",0.0
"GEO.display-label_Loudoun County, Virginia",0.0
"GEO.display-label_Louisa County, Virginia",0.0
"GEO.display-label_Lucas County, Ohio",0.0
"GEO.display-label_Lunenburg County, Virginia",0.0
"GEO.display-label_Luzerne County, Pennsylvania",0.0
"GEO.display-label_Lycoming County, Pennsylvania",0.0
"GEO.display-label_Lyon County, Kentucky",0.0
"GEO.display-label_Madison County, Kentucky",0.0
"GEO.display-label_Madison County, Ohio",0.0
"GEO.display-label_Madison County, Virginia",0.0
"GEO.display-label_Magoffin County, Kentucky",0.0
"GEO.display-label_Mahoning County, Ohio",0.0
"GEO.display-label_Manassas city, Virginia",0.0
"GEO.display-label_Marion County, Kentucky",0.0
"GEO.display-label_Marion County, Ohio",0.0
"GEO.display-label_Marion County, West Virginia",0.0
"GEO.display-label_Marshall County, Kentucky",3.2665129032297997e-10
"GEO.display-label_Marshall County, West Virginia",0.0
"GEO.display-label_Martin County, Kentucky",0.0
"GEO.display-label_Martinsville city, Virginia",0.0
"GEO.display-label_Mason County, Kentucky",0.0
"GEO.display-label_Mason County, West Virginia",0.0
"GEO.display-label_Mathews County, Virginia",0.0
"GEO.display-label_McCracken County, Kentucky",0.0
"GEO.display-label_McCreary County, Kentucky",0.0
"GEO.display-label_McDowell County, West Virginia",0.0
"GEO.display-label_McKean County, Pennsylvania",0.0
"GEO.display-label_McLean County, Kentucky",0.0
"GEO.display-label_Meade County, Kentucky",0.0
"GEO.display-label_Mecklenburg County, Virginia",0.0
"GEO.display-label_Medina County, Ohio",0.0
"GEO.display-label_Meigs County, Ohio",0.0
"GEO.display-label_Menifee County, Kentucky",0.0
"GEO.display-label_Mercer County, Kentucky",0.0
"GEO.display-label_Mercer County, Ohio",0.0
"GEO.display-label_Mercer County, Pennsylvania",0.0
"GEO.display-label_Mercer County, West Virginia",0.0
"GEO.display-label_Metcalfe County, Kentucky",0.0
"GEO.display-label_Miami County, Ohio",0.0
"GEO.display-label_Middlesex County, Virginia",0.0
"GEO.display-label_Mifflin County, Pennsylvania",0.0
"GEO.display-label_Mineral County, West Virginia",0.0
"GEO.display-label_Mingo County, West Virginia",0.0
"GEO.display-label_Monongalia County, West Virginia",3.8139720390034594e-06
"GEO.display-label_Monroe County, Kentucky",0.0
"GEO.display-label_Monroe County, Ohio",0.0
"GEO.display-label_Monroe County, Pennsylvania",0.0
"GEO.display-label_Monroe County, West Virginia",0.0
"GEO.display-label_Montgomery County, Kentucky",0.0
"GEO.display-label_Montgomery County, Ohio",4.233709978245296e-08
"GEO.display-label_Montgomery County, Pennsylvania",0.0
"GEO.display-label_Montgomery County, Virginia",0.0
"GEO.display-label_Montour County, Pennsylvania",0.0
"GEO.display-label_Morgan County, Kentucky",0.0
"GEO.display-label_Morgan County, Ohio",0.0
"GEO.display-label_Morgan County, West Virginia",0.0
"GEO.display-label_Morrow County, Ohio",0.0
"GEO.display-label_Muhlenberg County, Kentucky",0.0
"GEO.display-label_Muskingum County, Ohio",0.0
"GEO.display-label_Nelson County, Kentucky",0.0
"GEO.display-label_Nelson County, Virginia",0.0
"GEO.display-label_New Kent County, Virginia",0.0
"GEO.display-label_Newport News city, Virginia",0.0
"GEO.display-label_Nicholas County, Kentucky",0.0
"GEO.display-label_Nicholas County, West Virginia",0.0
"GEO.display-label_Noble County, Ohio",0.0
"GEO.display-label_Norfolk city, Virginia",0.0
"GEO.display-label_Northampton County, Pennsylvania",0.0
"GEO.display-label_Northampton County, Virginia",0.0
"GEO.display-label_Northumberland County, Pennsylvania",0.0
"GEO.display-label_Northumberland County, Virginia",0.0
"GEO.display-label_Nottoway County, Virginia",0.0
"GEO.display-label_Ohio County, Kentucky",0.0
"GEO.display-label_Ohio County, West Virginia",0.0
"GEO.display-label_Oldham County, Kentucky",0.0
"GEO.display-label_Orange County, Virginia",0.0
"GEO.display-label_Ottawa County, Ohio",0.0
"GEO.display-label_Owen County, Kentucky",0.0
"GEO.display-label_Owsley County, Kentucky",0.0
"GEO.display-label_Page County, Virginia",0.0
"GEO.display-label_Patrick County, Virginia",0.0
"GEO.display-label_Paulding County, Ohio",0.0
"GEO.display-label_Pendleton County, Kentucky",2.2652892321597843e-07
"GEO.display-label_Pendleton County, West Virginia",0.0
"GEO.display-label_Perry County, Kentucky",0.0
"GEO.display-label_Perry County, Ohio",0.0
"GEO.display-label_Perry County, Pennsylvania",6.165280977267585e-07
"GEO.display-label_Philadelphia County, Pennsylvania",0.0
"GEO.display-label_Pickaway County, Ohio",0.0
"GEO.display-label_Pike County, Kentucky",0.0
"GEO.display-label_Pike County, Ohio",1.485203526053227e-07
"GEO.display-label_Pike County, Pennsylvania",0.0
"GEO.display-label_Pittsylvania County, Virginia",0.0
"GEO.display-label_Pleasants County, West Virginia",0.0
"GEO.display-label_Pocahontas County, West Virginia",0.0
"GEO.display-label_Portage County, Ohio",0.0
"GEO.display-label_Portsmouth city, Virginia",0.0
"GEO.display-label_Potter County, Pennsylvania",0.0
"GEO.display-label_Powell County, Kentucky",1.68372525715461e-08
"GEO.display-label_Powhatan County, Virginia",0.0
"GEO.display-label_Preble County, Ohio",0.0
"GEO.display-label_Preston County, West Virginia",0.0
"GEO.display-label_Prince Edward County, Virginia",0.0
"GEO.display-label_Prince George County, Virginia",0.0
"GEO.display-label_Prince William County, Virginia",0.0
"GEO.display-label_Pulaski County, Kentucky",0.0
"GEO.display-label_Pulaski County, Virginia",7.051643976507307e-06
"GEO.display-label_Putnam County, Ohio",0.0
"GEO.display-label_Putnam County, West Virginia",0.0
"GEO.display-label_Raleigh County, West Virginia",0.0
"GEO.display-label_Randolph County, West Virginia",0.0
"GEO.display-label_Rappahannock County, Virginia",0.0
"GEO.display-label_Richland County, Ohio",8.714330534060832e-08
"GEO.display-label_Richmond city, Virginia",0.0
"GEO.display-label_Ritchie County, West Virginia",0.0
"GEO.display-label_Roane County, West Virginia",0.0
"GEO.display-label_Roanoke city, Virginia",0.0
"GEO.display-label_Robertson County, Kentucky",0.0
"GEO.display-label_Rockbridge County, Virginia",0.0
"GEO.display-label_Rockcastle County, Kentucky",0.0
"GEO.display-label_Rockingham County, Virginia",0.0
"GEO.display-label_Ross County, Ohio",0.0
"GEO.display-label_Rowan County, Kentucky",0.0
"GEO.display-label_Russell County, Kentucky",0.0
"GEO.display-label_Russell County, Virginia",0.0
"GEO.display-label_Sandusky County, Ohio",0.0
"GEO.display-label_Schuylkill County, Pennsylvania",0.0
"GEO.display-label_Scioto County, Ohio",0.0
"GEO.display-label_Scott County, Kentucky",0.0
"GEO.display-label_Scott County, Virginia",4.733130244316018e-06
"GEO.display-label_Seneca County, Ohio",0.0
"GEO.display-label_Shelby County, Kentucky",0.0
"GEO.display-label_Shelby County, Ohio",0.0
"GEO.display-label_Shenandoah County, Virginia",0.0
"GEO.display-label_Simpson County, Kentucky",0.0
"GEO.display-label_Smyth County, Virginia",0.0
"GEO.display-label_Snyder County, Pennsylvania",1.2733172257231737e-09
"GEO.display-label_Somerset County, Pennsylvania",0.0
"GEO.display-label_Southampton County, Virginia",0.0
"GEO.display-label_Spencer County, Kentucky",0.0
"GEO.display-label_Spotsylvania County, Virginia",0.0
"GEO.display-label_Stafford County, Virginia",0.0
"GEO.display-label_Stark County, Ohio",0.0
"GEO.display-label_Suffolk city, Virginia",0.0
"GEO.display-label_Sullivan County, Pennsylvania",0.0
"GEO.display-label_Summers County, West Virginia",0.0
"GEO.display-label_Summit County, Ohio",0.0
"GEO.display-label_Surry County, Virginia",0.0
"GEO.display-label_Susquehanna County, Pennsylvania",0.0
"GEO.display-label_Sussex County, Virginia",0.0
"GEO.display-label_Taylor County, Kentucky",0.0
"GEO.display-label_Taylor County, West Virginia",3.1123536426721367e-09
"GEO.display-label_Tazewell County, Virginia",0.0
"GEO.display-label_Tioga County, Pennsylvania",0.0
"GEO.display-label_Todd County, Kentucky",0.0
"GEO.display-label_Trimble County, Kentucky",0.0
"GEO.display-label_Trumbull County, Ohio",0.0
"GEO.display-label_Tuscarawas County, Ohio",0.0
"GEO.display-label_Tyler County, West Virginia",0.0
"GEO.display-label_Union County, Kentucky",0.0
"GEO.display-label_Union County, Ohio",0.0
"GEO.display-label_Union County, Pennsylvania",3.0925565947737737e-11
"GEO.display-label_Upshur County, West Virginia",0.0
"GEO.display-label_Van Wert County, Ohio",0.0
"GEO.display-label_Venango County, Pennsylvania",0.0
"GEO.display-label_Vinton County, Ohio",0.0
"GEO.display-label_Virginia Beach city, Virginia",0.0
"GEO.display-label_Warren County, Kentucky",0.0
"GEO.display-label_Warren County, Ohio",0.0
"GEO.display-label_Warren County, Pennsylvania",0.0
"GEO.display-label_Warren County, Virginia",0.0
"GEO.display-label_Washington County, Kentucky",0.0
"GEO.display-label_Washington County, Ohio",0.0
"GEO.display-label_Washington County, Pennsylvania",1.6858642754659958e-07
"GEO.display-label_Washington County, Virginia",0.0
"GEO.display-label_Wayne County, Kentucky",0.0
"GEO.display-label_Wayne County, Ohio",0.0
"GEO.display-label_Wayne County, Pennsylvania",0.0
"GEO.display-label_Wayne County, West Virginia",0.0
"GEO.display-label_Webster County, Kentucky",0.0
"GEO.display-label_Webster County, West Virginia",0.0
"GEO.display-label_Westmoreland County, Pennsylvania",0.0
"GEO.display-label_Westmoreland County, Virginia",0.0
"GEO.display-label_Wetzel County, West Virginia",0.0
"GEO.display-label_Whitley County, Kentucky",0.0
"GEO.display-label_Williams County, Ohio",0.0
"GEO.display-label_Winchester city, Virginia",0.0
"GEO.display-label_Wise County, Virginia",0.0
"GEO.display-label_Wolfe County, Kentucky",0.0
"GEO.display-label_Wood County, Ohio",0.0
"GEO.display-label_Wood County, West Virginia",0.0
"GEO.display-label_Woodford County, Kentucky",0.0
"GEO.display-label_Wyandot County, Ohio",0.0
"GEO.display-label_Wyoming County, Pennsylvania",0.0
"GEO.display-label_Wyoming County, West Virginia",0.0
"GEO.display-label_Wythe County, Virginia",0.0
"GEO.display-label_York County, Pennsylvania",0.0
"GEO.display-label_York County, Virginia",0.0
HC03_VC139_-,7.731391486934434e-12
HC03_VC139_0,8.161271170999612e-10
HC03_VC139_10.8,1.7977795820824278e-07
HC03_VC139_10.9,0.0
HC03_VC139_100,8.362338483201503e-09
HC03_VC139_11.8,0.0
HC03_VC139_12.1,0.0
HC03_VC139_12.2,0.0
HC03_VC139_12.6,0.0
HC03_VC139_13.8,0.0
HC03_VC139_14.5,1.4088188945836097e-07
HC03_VC139_15.2,0.0
HC03_VC139_15.4,0.0
HC03_VC139_15.9,2.9423164587975314e-07
HC03_VC139_16.3,0.0
HC03_VC139_17.5,8.409857900134353e-08
HC03_VC139_17.7,0.0
HC03_VC139_17.8,0.0
HC03_VC139_18,0.0
HC03_VC139_18.2,1.1408600909902358e-08
HC03_VC139_18.3,0.0
HC03_VC139_18.6,2.147608746370676e-13
HC03_VC139_18.7,0.0
HC03_VC139_18.9,0.0
HC03_VC139_19,1.0069617321634191e-07
HC03_VC139_19.3,0.0
HC03_VC139_19.5,0.0
HC03_VC139_19.7,1.4820821099334184e-07
HC03_VC139_2.9,1.267948970860371e-08
HC03_VC139_20.4,0.0
HC03_VC139_20.6,0.0
HC03_VC139_21,0.0
HC03_VC139_21.6,0.0
HC03_VC139_22.1,0.0
HC03_VC139_22.3,0.0
HC03_VC139_22.7,0.0
HC03_VC139_22.8,0.0
HC03_VC139_23.6,0.0
HC03_VC139_23.7,0.0
HC03_VC139_23.9,0.0
HC03_VC139_24,0.0
HC03_VC139_24.1,0.0
HC03_VC139_24.3,0.0
HC03_VC139_24.4,0.0
HC03_VC139_24.8,0.0
HC03_VC139_25,0.0
HC03_VC139_25.3,0.0
HC03_VC139_25.5,0.0
HC03_VC139_25.7,0.0
HC03_VC139_26.9,0.0
HC03_VC139_27,0.0
HC03_VC139_27.2,0.0
HC03_VC139_28,0.0
HC03_VC139_28.1,0.0
HC03_VC139_28.2,0.0
HC03_VC139_28.7,0.0
HC03_VC139_28.9,0.0
HC03_VC139_29,0.0
HC03_VC139_29.1,0.0
HC03_VC139_29.3,0.0
HC03_VC139_29.4,0.0
HC03_VC139_29.8,0.0
HC03_VC139_30.5,0.0
HC03_VC139_30.6,0.0
HC03_VC139_30.8,1.1401253947517107e-07
HC03_VC139_30.9,0.0
HC03_VC139_31,0.0
HC03_VC139_31.6,0.0
HC03_VC139_31.7,0.0
HC03_VC139_32.1,0.0
HC03_VC139_32.2,0.0
HC03_VC139_32.3,0.0
HC03_VC139_32.4,0.0
HC03_VC139_32.5,3.4361739941930816e-12
HC03_VC139_32.9,0.0
HC03_VC139_33.3,0.0
HC03_VC139_33.5,0.0
HC03_VC139_33.6,0.0
HC03_VC139_33.8,1.4605171214484013e-09
HC03_VC139_33.9,0.0
HC03_VC139_34.4,0.0
HC03_VC139_34.7,0.0
HC03_VC139_34.8,0.0
HC03_VC139_35.1,0.0
HC03_VC139_35.5,0.0
HC03_VC139_35.6,0.0
HC03_VC139_36,0.0
HC03_VC139_36.2,0.0
HC03_VC139_36.3,0.0
HC03_VC139_36.6,3.1708937820458256e-05
HC03_VC139_36.7,0.0
HC03_VC139_36.8,0.0
HC03_VC139_37,0.0
HC03_VC139_37.4,0.0
HC03_VC139_37.5,0.0
HC03_VC139_37.9,0.0
HC03_VC139_38.1,0.0
HC03_VC139_38.3,4.018362563863935e-06
HC03_VC139_38.4,0.0
HC03_VC139_38.6,0.0
HC03_VC139_38.8,0.0
HC03_VC139_38.9,0.0
HC03_VC139_39.2,0.0
HC03_VC139_39.4,0.0
HC03_VC139_39.5,0.0
HC03_VC139_39.6,0.0
HC03_VC139_39.8,0.0
HC03_VC139_4.6,0.0
HC03_VC139_40,0.0
HC03_VC139_40.2,0.0
HC03_VC139_40.3,0.0
HC03_VC139_40.4,0.0
HC03_VC139_40.5,0.0
HC03_VC139_40.6,0.0
HC03_VC139_40.8,0.0
HC03_VC139_40.9,0.0
HC03_VC139_41,0.0
HC03_VC139_41.1,0.0
HC03_VC139_41.4,0.0
HC03_VC139_41.5,0.0
HC03_VC139_41.6,0.0
HC03_VC139_41.7,0.0
HC03_VC139_41.9,0.0
HC03_VC139_42.1,0.0
HC03_VC139_42.4,0.0
HC03_VC139_42.7,0.0
HC03_VC139_42.9,0.0
HC03_VC139_43.4,0.0
HC03_VC139_43.6,0.0
HC03_VC139_43.7,0.0
HC03_VC139_43.8,0.0
HC03_VC139_44.2,0.0
HC03_VC139_44.3,0.0
HC03_VC139_44.4,0.0
HC03_VC139_44.5,0.0
HC03_VC139_44.7,0.0
HC03_VC139_44.8,0.0
HC03_VC139_44.9,7.081465290491612e-06
HC03_VC139_45.1,0.0
HC03_VC139_45.2,0.0
HC03_VC139_45.4,0.0
HC03_VC139_45.5,0.0
HC03_VC139_45.9,0.0
HC03_VC139_46,0.0
HC03_VC139_46.3,0.0
HC03_VC139_46.4,0.0
HC03_VC139_46.6,0.0
HC03_VC139_46.7,0.0
HC03_VC139_47.2,0.0
HC03_VC139_47.4,0.0
HC03_VC139_47.5,0.0
HC03_VC139_47.6,0.0
HC03_VC139_47.9,0.0
HC03_VC139_48.4,0.0
HC03_VC139_48.5,0.0
HC03_VC139_48.6,0.0
HC03_VC139_48.7,0.0
HC03_VC139_48.8,0.0
HC03_VC139_48.9,8.746438591469441e-05
HC03_VC139_49.1,0.0
HC03_VC139_49.2,0.0
HC03_VC139_49.4,0.0
HC03_VC139_49.5,0.0
HC03_VC139_49.7,0.0
HC03_VC139_49.9,0.0
HC03_VC139_5.6,0.0
HC03_VC139_50,0.0
HC03_VC139_50.1,0.0
HC03_VC139_50.2,1.0523282857216317e-11
HC03_VC139_50.6,0.0
HC03_VC139_50.7,0.0
HC03_VC139_50.8,0.0
HC03_VC139_50.9,0.0
HC03_VC139_51,0.0
HC03_VC139_51.1,0.0
HC03_VC139_51.2,0.0
HC03_VC139_51.7,0.0
HC03_VC139_52,0.0
HC03_VC139_52.1,0.0
HC03_VC139_52.2,0.0
HC03_VC139_52.3,0.0
HC03_VC139_52.4,0.0
HC03_VC139_52.5,0.0
HC03_VC139_52.6,0.0
HC03_VC139_52.7,0.0
HC03_VC139_52.9,0.0
HC03_VC139_53.1,0.0
HC03_VC139_53.3,0.0
HC03_VC139_53.5,0.0
HC03_VC139_53.6,0.0
HC03_VC139_53.7,0.0
HC03_VC139_53.8,3.6494744948826165e-08
HC03_VC139_53.9,0.0
HC03_VC139_54.2,0.0
HC03_VC139_54.3,0.0
HC03_VC139_54.4,0.0
HC03_VC139_55,0.0
HC03_VC139_55.5,0.0
HC03_VC139_55.6,0.0
HC03_VC139_55.7,0.0
HC03_VC139_55.8,0.0
HC03_VC139_55.9,0.0
HC03_VC139_56.2,0.0
HC03_VC139_56.4,0.0
HC03_VC139_56.5,0.0
HC03_VC139_56.6,0.0
HC03_VC139_56.7,0.0
HC03_VC139_56.8,0.0
HC03_VC139_57,0.0
HC03_VC139_57.4,0.0
HC03_VC139_57.5,0.0
HC03_VC139_57.8,0.0
HC03_VC139_57.9,0.0
HC03_VC139_58,0.0
HC03_VC139_58.3,0.0
HC03_VC139_58.5,0.0
HC03_VC139_58.8,0.0
HC03_VC139_59.2,0.0
HC03_VC139_59.4,0.0
HC03_VC139_59.5,0.0
HC03_VC139_59.6,0.0
HC03_VC139_59.8,0.0
HC03_VC139_6,0.0
HC03_VC139_6.9,0.0
HC03_VC139_60.2,0.0
HC03_VC139_60.4,1.1385762529758785e-09
HC03_VC139_60.6,0.0
HC03_VC139_60.8,0.0
HC03_VC139_61,0.0
HC03_VC139_61.2,0.0
HC03_VC139_61.3,0.0
HC03_VC139_61.4,0.0
HC03_VC139_61.6,0.0
HC03_VC139_61.7,0.0
HC03_VC139_61.8,0.0
HC03_VC139_62.1,1.371035571291786e-07
HC03_VC139_62.8,0.0
HC03_VC139_63,0.0
HC03_VC139_63.2,0.0
HC03_VC139_63.3,0.0
HC03_VC139_63.6,0.0
HC03_VC139_63.7,0.0
HC03_VC139_64.4,0.0
HC03_VC139_64.7,0.0
HC03_VC139_64.8,0.0
HC03_VC139_65.4,3.0685892811642766e-08
HC03_VC139_65.5,1.4517835125465773e-10
HC03_VC139_66.7,0.0
HC03_VC139_67.2,0.0
HC03_VC139_67.4,0.0
HC03_VC139_67.7,1.0523282857216312e-11
HC03_VC139_68,0.0
HC03_VC139_68.1,0.0
HC03_VC139_68.4,0.0
HC03_VC139_68.8,0.0
HC03_VC139_69,0.0
HC03_VC139_69.1,0.0
HC03_VC139_69.3,6.129954275499189e-07
HC03_VC139_69.5,0.0
HC03_VC139_69.6,0.0
HC03_VC139_69.7,0.0
HC03_VC139_7,0.0
HC03_VC139_7.6,0.0
HC03_VC139_7.7,0.0
HC03_VC139_70.1,0.0
HC03_VC139_70.5,0.0
HC03_VC139_71.2,0.0
HC03_VC139_72.3,0.0
HC03_VC139_72.5,0.0
HC03_VC139_72.7,0.0
HC03_VC139_73.3,0.0
HC03_VC139_73.6,0.0
HC03_VC139_73.8,0.0
HC03_VC139_74.3,0.0
HC03_VC139_74.7,0.0
HC03_VC139_75,0.0
HC03_VC139_75.1,0.0
HC03_VC139_75.4,0.0
HC03_VC139_76.8,0.0
HC03_VC139_76.9,0.0
HC03_VC139_77,0.0
HC03_VC139_78.6,2.464405876269177e-06
HC03_VC139_79.1,1.1252441126392841e-06
HC03_VC139_79.6,0.0
HC03_VC139_80,0.0
HC03_VC139_80.4,0.0
HC03_VC139_80.9,0.0
HC03_VC139_81.5,0.0
HC03_VC139_81.8,0.0
HC03_VC139_82,0.0
HC03_VC139_82.4,0.0
HC03_VC139_83.6,0.0
HC03_VC139_87.5,0.0
HC03_VC139_87.7,0.0
HC03_VC139_88.7,0.0
HC03_VC139_89.6,0.0
HC03_VC139_9.4,0.0
HC03_VC139_9.5,0.0
HC03_VC139_9.6,0.0
HC03_VC139_90.6,0.0
HC03_VC139_90.7,0.0
HC03_VC139_90.8,0.0
HC03_VC139_92.1,0.0
HC03_VC140_-,0.0
HC03_VC140_0,0.0
HC03_VC140_10.4,0.0
HC03_VC140_100,1.504548111836158e-07
HC03_VC140_11.3,0.0
HC03_VC140_12.3,1.0832361787127935e-06
HC03_VC140_12.5,0.0
HC03_VC140_16.4,0.0
HC03_VC140_17.6,0.0
HC03_VC140_18,0.0
HC03_VC140_18.2,0.0
HC03_VC140_18.5,0.0
HC03_VC140_19.1,0.0
HC03_VC140_19.6,0.0
HC03_VC140_20,0.0
HC03_VC140_20.4,2.541394286105323e-09
HC03_VC140_20.9,0.0
HC03_VC140_21.4,0.0
HC03_VC140_23,0.0
HC03_VC140_23.1,0.0
HC03_VC140_23.2,0.0
HC03_VC140_24.6,0.0
HC03_VC140_24.9,0.0
HC03_VC140_25,0.0
HC03_VC140_25.3,0.0
HC03_VC140_25.7,0.0
HC03_VC140_26.2,0.0
HC03_VC140_26.4,1.0718228666354358e-07
HC03_VC140_26.7,0.0
HC03_VC140_27.3,0.0
HC03_VC140_27.5,0.0
HC03_VC140_27.7,2.147608746370676e-11
HC03_VC140_28.8,0.0
HC03_VC140_29.5,0.0
HC03_VC140_29.9,0.0
HC03_VC140_30.3,0.0
HC03_VC140_30.4,0.0
HC03_VC140_30.5,0.0
HC03_VC140_30.7,7.105756706577493e-07
HC03_VC140_30.9,0.0
HC03_VC140_31,0.0
HC03_VC140_31.2,3.4361739941930814e-10
HC03_VC140_31.6,0.0
HC03_VC140_31.9,0.0
HC03_VC140_32,0.0
HC03_VC140_32.3,0.0
HC03_VC140_32.6,0.0
HC03_VC140_32.8,2.2622679881089397e-06
HC03_VC140_33.3,0.0
HC03_VC140_34.5,0.0
HC03_VC140_34.6,0.0
HC03_VC140_35.2,0.0
HC03_VC140_35.3,0.0
HC03_VC140_35.6,0.0
HC03_VC140_36.3,0.0
HC03_VC140_36.4,0.0
HC03_VC140_36.7,0.0
HC03_VC140_36.8,0.0
HC03_VC140_37,0.0
HC03_VC140_37.2,0.0
HC03_VC140_37.9,0.0
HC03_VC140_38.2,0.0
HC03_VC140_38.3,0.0
HC03_VC140_38.4,2.9719468875775965e-08
HC03_VC140_38.6,0.0
HC03_VC140_38.7,0.0
HC03_VC140_38.8,9.073646953416107e-10
HC03_VC140_39,0.0
HC03_VC140_39.2,0.0
HC03_VC140_39.4,0.0
HC03_VC140_39.6,0.0
HC03_VC140_39.8,0.0
HC03_VC140_40.2,0.0
HC03_VC140_40.4,1.1201071756918764e-07
HC03_VC140_40.5,0.0
HC03_VC140_40.6,0.0
HC03_VC140_40.8,0.0
HC03_VC140_41.2,0.0
HC03_VC140_41.5,0.0
HC03_VC140_41.7,0.0
HC03_VC140_42,0.0
HC03_VC140_42.1,0.0
HC03_VC140_42.2,0.0
HC03_VC140_42.5,0.0
HC03_VC140_42.6,0.0
HC03_VC140_43,0.0
HC03_VC140_43.2,0.0
HC03_VC140_43.3,0.0
HC03_VC140_43.4,0.0
HC03_VC140_43.5,0.0
HC03_VC140_43.6,0.0
HC03_VC140_43.8,0.0
HC03_VC140_44.1,0.0
HC03_VC140_44.2,0.0
HC03_VC140_44.3,0.0
HC03_VC140_44.4,0.0
HC03_VC140_44.5,0.0
HC03_VC140_45,0.0
HC03_VC140_45.6,0.0
HC03_VC140_45.7,0.0
HC03_VC140_45.8,0.0
HC03_VC140_46.1,0.0
HC03_VC140_46.2,0.0
HC03_VC140_46.3,0.0
HC03_VC140_46.4,0.0
HC03_VC140_46.5,0.0
HC03_VC140_46.7,0.0
HC03_VC140_46.9,0.0
HC03_VC140_47.1,6.523850405473376e-06
HC03_VC140_47.3,0.0
HC03_VC140_47.4,0.0
HC03_VC140_47.5,6.773441156137309e-06
HC03_VC140_47.6,0.0
HC03_VC140_47.7,0.0
HC03_VC140_47.8,0.0
HC03_VC140_47.9,0.0
HC03_VC140_48,0.0
HC03_VC140_48.3,0.0
HC03_VC140_48.8,0.0
HC03_VC140_48.9,0.0
HC03_VC140_49,0.0
HC03_VC140_49.1,0.0
HC03_VC140_49.2,5.34113924681189e-07
HC03_VC140_49.3,0.0
HC03_VC140_49.4,0.0
HC03_VC140_49.8,0.0
HC03_VC140_49.9,0.0
HC03_VC140_50,0.0
HC03_VC140_50.1,0.0
HC03_VC140_50.3,0.0
HC03_VC140_50.5,0.0
HC03_VC140_50.6,0.0
HC03_VC140_50.8,0.0
HC03_VC140_50.9,0.0
HC03_VC140_51.1,0.0
HC03_VC140_51.2,0.0
HC03_VC140_51.3,0.0
HC03_VC140_51.4,0.0
HC03_VC140_51.5,0.0
HC03_VC140_51.6,0.0
HC03_VC140_52.1,0.0
HC03_VC140_52.4,0.0
HC03_VC140_52.5,0.0
HC03_VC140_52.6,0.0
HC03_VC140_52.8,0.0
HC03_VC140_53.3,0.0
HC03_VC140_53.4,0.0
HC03_VC140_53.6,0.0
HC03_VC140_53.7,0.0
HC03_VC140_54,0.0
HC03_VC140_54.1,0.0
HC03_VC140_54.5,2.725526394323165e-07
HC03_VC140_54.6,0.0
HC03_VC140_54.8,0.0
HC03_VC140_54.9,0.0
HC03_VC140_55.1,0.0
HC03_VC140_55.2,0.0
HC03_VC140_55.3,0.0
HC03_VC140_55.5,0.0
HC03_VC140_55.6,0.0
HC03_VC140_55.7,0.0
HC03_VC140_55.8,0.0
HC03_VC140_56.2,0.0
HC03_VC140_56.3,2.7458768842495353e-06
HC03_VC140_56.4,0.0
HC03_VC140_56.6,0.0
HC03_VC140_57.1,0.0
HC03_VC140_57.3,0.0
HC03_VC140_57.6,0.0
HC03_VC140_57.9,5.7621258496067665e-06
HC03_VC140_58.1,0.0014221756722418454
HC03_VC140_58.3,0.0
HC03_VC140_58.4,0.0
HC03_VC140_58.5,0.0
